ID	chrom	start	end	Gene	isSuper	Oct4	Sox2	Nanog	Klf4	Esrrb	H3K27ac	Med1	H3K4me1	DNase
INT_STITCHED_361	chr1	108460775	108461567	NM_009741	NO	1260.2304	510.6024	1172.2392	46.5696	0	0	59.0832	562.32	677.7144
INT_STITCHED_362	chr1	109874902	109875557	NM_001159748	NO	1550.3195	762.7475	242.8085	0	0	127.2665	100.084	773.7515	382.7165
INT_STITCHED_363	chr1	110445209	110445848	NM_001159748	NO	507.8133	738.5562	1479.0933	286.8471	0	23.5152	32.7807	82.3671	379.3743
INT_STITCHED_364	chr1	112555810	112556093	NM_001081386	NO	241.9367	242.0216	122.9069	68.5426	0	0	50.2042	0	24.6776
INT_STITCHED_365	chr1	112671399	112671918	NM_001081386	NO	270.1395	452.568	499.6413	851.1081	919.8756	0	198.4656	125.4423	791.5269
INT_STITCHED_366	chr1	115855788	115861187	NM_001077425	NO	1085.7389	1201.8174	929.7078	521.0035	936.7265	2000.3295	510.2055	1045.2464	1350.2899
INT_STITCHED_367	chr1	120521806	120522612	NM_023755	NO	4705.428	3416.5534	10056.6232	216.2498	1957.6934	219.7156	587.8158	574.5974	770.6972
INT_STITCHED_369	chr1	120586076	120586971	NM_023755	NO	383.239	631.9595	655.4085	0	388.3405	692.014	1600.3495	205.492	449.648
INT_STITCHED_370	chr1	120900202	120900882	NM_001081125	NO	1417.46	627.64	699.312	136.612	171.224	147.084	310.42	1056.992	384.472
INT_STITCHED_371	chr1	120945487	120946330	NM_001081125	NO	3108.6468	2271.2949	7869.5736	322.3632	343.8597	354.06	1176.828	470.0568	1863.03
INT_STITCHED_373	chr1	121044146	121054189	NM_001081125	NO	2910.4614	1343.7534	2025.6731	215.9245	2122.0859	721.0874	1078.6182	2011.6129	1424.0974
INT_STITCHED_375	chr1	121244074	121245641	NM_008381	NO	3686.9943	1932.4244	4907.0605	645.4473	2713.1038	2455.489	2760.5839	1249.0557	2016.4156
INT_STITCHED_377	chr1	121350010	121350901	NM_008381	NO	2328.2721	2712.2931	1347.6375	1380.2481	0	161.6274	27.0864	1248.3801	576.1206
INT_STITCHED_378	chr1	121383060	121394742	NM_022327	NO	3475.395	2172.852	4022.1126	0	2530.3212	7058.2644	1731.2724	7722.9702	2703.2148
INT_STITCHED_379	chr1	121462257	121462973	NM_146103	NO	682.4912	510.6512	512.298	0	683.1356	0	0	715.642	222.8908
INT_STITCHED_380	chr1	121531129	121531986	NM_145506	NO	1510.9767	1582.7933	4156.0215	0	103.4399	0	264.7273	1614.2452	512.4003
INT_STITCHED_381	chr1	121974196	121974786	NM_019432	NO	401.967	447.869	385.152	377.423	818.271	524.215	286.209	332.642	502.916
INT_STITCHED_382	chr1	122250817	122251565	NM_207233	NO	2274.9672	343.9304	851.1492	72.6308	375.0472	0	342.3596	427.5568	405.6404
INT_STITCHED_383	chr1	122540235	122541424	NM_010133	NO	1867.3245	1619.5369	913.9843	333.7523	266.5738	225.0777	356.2244	288.5703	1258.5565
INT_STITCHED_384	chr1	122625521	122625914	NM_010133	NO	384.2361	403.2573	247.0398	143.7201	0	0	35.2128	0	112.5552
INT_STITCHED_385	chr1	122655882	122656574	NM_010133	NO	1250.3748	1420.2608	2138.972	1171.3484	592.006	48.9936	307.94	469.5912	1005.7528
INT_STITCHED_386	chr1	122983522	122994182	NM_133748	NO	4540.094	1796.21	2149.056	620.412	4471.87	1120.366	860.262	3575.364	3314.194
INT_STITCHED_387	chr1	123019839	123020611	NM_133748	NO	1070.9184	1448.8124	3071.8652	434.3272	174.6264	0	78.2808	253.7564	827.8156
INT_STITCHED_388	chr1	123739327	123739705	NM_025860	NO	294.1974	314.1936	438.3288	0	387.4878	0	84.7098	236.5146	774.8622
INT_STITCHED_389	chr1	124351633	124352183	NM_025860	NO	729.74	721.985	848.045	61.6	40.645	0	118.415	432.795	208.89
INT_STITCHED_390	chr1	124503711	124504446	NM_025860	NO	2482.3155	3451.4865	4224.927	125.0235	1036.1295	0	124.5825	160.083	1253.3955
INT_STITCHED_391	chr1	124961665	124962213	NM_199021	NO	596.5528	451.7164	675.684	0	157.6048	0	64.39	65.1572	519.8328
INT_STITCHED_392	chr1	126071319	126071834	NM_199021	NO	1198.096	1291.414	1079.2855	0	0	0	80.9065	0	126.1235
INT_STITCHED_393	chr1	126304642	126305072	NM_199021	NO	238.392	324.65	359.867	0	0	0	31.992	27.907	248.282
INT_STITCHED_394	chr1	127584474	127584965	NM_027677	NO	593.128	214.1742	1611.3638	1494.3094	12.6678	53.8627	184.8124	278.5934	745.3871
INT_STITCHED_395	chr1	127641171	127641710	NM_027677	NO	309.8711	302.0017	943.5195	319.627	302.8641	3.2879	41.3413	125.4253	168.0063
INT_STITCHED_396	chr1	127969093	127969638	NM_145100	NO	355.7215	308.0885	464.8305	0	0	0	45.671	196.854	0
INT_STITCHED_397	chr1	128025515	128026288	NM_145100	NO	2644.9741	1682.5118	1855.8184	0	42.4377	0	107.1378	229.4264	969.7285
INT_STITCHED_398	chr1	128571445	128572182	NM_176957	NO	418.8371	525.9232	1065.9231	0	247.5583	44.0726	39.6506	234.5134	156.6125
INT_STITCHED_399	chr1	129064204	129064689	NM_145128	NO	862.621	1036.93	666.3415	45.784	295.753	0	0	251.0845	459.7315
INT_STITCHED_400	chr1	129135362	129141736	NM_145128	NO	1543.1454	1763.6858	1942.1578	312.326	0	569.1982	320.6122	4544.662	1197.0372
INT_STITCHED_401	chr1	129403672	129404264	NM_028135	NO	329.9216	554.5856	488.3408	608.3984	622.0144	321.8112	460.3392	191.216	322.64
INT_STITCHED_402	chr1	129680267	129681078	NM_028399	NO	693.5672	913.5915	866.959	197.4785	1937.7223	110.2149	224.4037	515.5527	110.6204
INT_STITCHED_403	chr1	129801157	129801933	NM_178690	NO	977.0616	629.0256	1262.164	0	113.0632	19.8656	12.4936	649.6672	967.9048
INT_STITCHED_404	chr1	129897432	129897991	NM_027678	NO	372.9089	652.8002	361.4494	0	0	0	0	23.8693	498.3485
INT_STITCHED_405	chr1	129991257	129991995	NM_027678	NO	1516.3686	1602.4194	1604.781	334.5354	217.8576	139.0392	184.7952	279.1854	692.6868
INT_STITCHED_406	chr1	130159400	130159892	NM_026390	NO	241.2276	458.79	1102.9656	0	23.8128	21.0084	0	93.48	4.182
INT_STITCHED_407	chr1	130240870	130241313	NM_008567	NO	691.9217	670.5691	668.93	0	1008.711	0	99.4978	209.8048	158.3725
INT_STITCHED_408	chr1	130288806	130297509	NM_177445	NO	3677.0175	3066.9372	2810.1987	518.6988	3384.5967	247.1652	1509.1002	5737.8879	2463.8193
INT_STITCHED_409	chr1	130756384	130757280	NM_009911	NO	2501.7216	1305.92	1737.2544	978.88	732.032	1412.6336	931.6608	0	1120.5376
INT_STITCHED_410	chr1	130898297	130898977	NM_172485	NO	431.052	297.364	565.624	259.964	0	0	100.368	399.636	198.288
INT_STITCHED_411	chr1	132917016	132917720	NM_010548	NO	660.0704	443.0976	362.3488	0	71.9488	0	166.9888	720.896	108.6272
INT_STITCHED_412	chr1	133035565	133036620	NM_145508	NO	866.788	949.289	2339.779	915.0015	1922.21	1837.81	1374.9815	1861.864	2278.0615
INT_STITCHED_413	chr1	133375152	133375907	NM_001081011	NO	442.883	823.856	892.108	100.4905	2350.919	293.7705	136.353	527.5185	374.631
INT_STITCHED_414	chr1	133615426	133616290	NM_177243	NO	590.6304	636.8544	1347.6672	436.1472	0	33.0048	256.8672	586.5696	630.9792
INT_STITCHED_415	chr1	133641761	133642541	NM_177243	NO	678.522	643.266	460.824	0	2553.252	0	144.924	507.156	1305.642
INT_STITCHED_416	chr1	133786604	133787425	NM_001145804	NO	3488.9216	3121.0315	7590.6376	3220.3725	8473.0484	439.7276	4967.05	475.1127	3363.3907
INT_STITCHED_417	chr1	133808795	133809368	NM_001145804	NO	680.3802	549.6216	1942.47	344.2011	0	185.079	165.9981	291.3705	181.9275
INT_STITCHED_418	chr1	134094126	134098050	NR_029777	NO	2140.9344	2286.1224	1500.1452	3046.2012	3605.3712	16074.2736	4565.574	2704.8132	6366.69
INT_STITCHED_419	chr1	134134167	134134762	NR_029777	NO	2487.933	2241.008	1152.991	475.9405	123.9385	101.864	384.5485	400.6135	935.6375
INT_STITCHED_420	chr1	134160117	134160740	NM_144810	NO	739.7502	704.1146	576.5242	5.1086	214.0005	1168.0004	639.5095	677.0141	776.3826
INT_STITCHED_421	chr1	134178265	134185323	NM_144810	NO	3622.1656	1606.4008	1643.8082	7569.705	2067.994	5397.2526	2610.7542	6539.9428	2418.0708
INT_STITCHED_422	chr1	134219166	134219919	NM_028778	NO	528.9825	628.002	625.3665	622.2792	0	1759.6857	849.7605	525.8952	1063.8384
INT_STITCHED_423	chr1	134367243	134368398	NM_172517	NO	3327.324	5655.342	14132.2335	716.793	4280.661	733.7715	1735.965	730.653	2332.9845
INT_STITCHED_424	chr1	134632637	134633301	NM_001160317	NO	1672.4832	1442.0752	4006.5096	199.2	30.3448	0	44.6872	322.5048	133.5304
INT_STITCHED_425	chr1	134747087	134748017	NM_010732	NO	3082.02	1627.221	1864.278	337.218	2265.015	1406.811	938.277	916.794	1699.389
INT_STITCHED_426	chr1	134775249	134776176	NM_010732	NO	2151.6597	962.226	3826.4706	1138.4487	540.7191	83.7081	584.5662	628.6914	2427.813
INT_STITCHED_427	chr1	134877662	134878478	NM_008575	NO	2833.2336	1974.3936	1759.4592	147.2064	0	1794.3024	797.8032	1054.3536	624.9744
INT_STITCHED_428	chr1	134908975	134916403	NM_008575	NO	2552.2608	1962.4776	2097.6672	218.3832	2967.486	4306.7544	2783.2716	4695.2388	1403.892
INT_STITCHED_429	chr1	134991785	134992357	NM_133819	NO	462.9768	456.9136	962.7332	0	64.636	310.7104	8.1796	389.4748	146.8896
INT_STITCHED_430	chr1	135025718	135027101	NM_133819	NO	1173.3372	979.0257	1304.5839	316.1538	4742.1687	1692.3771	1167.252	894.1095	1343.3079
INT_STITCHED_431	chr1	135243491	135244282	NM_031193	NO	699.8768	578.7747	2001.5464	0	0	0	0	639.6817	464.1588
INT_STITCHED_432	chr1	135264033	135264592	NM_175443	NO	629.8812	386.269	603.6082	347.1949	1196.5395	649.7257	474.6469	99.1666	948.5112
INT_STITCHED_433	chr1	135293890	135294788	NM_011439	NO	3712.332	5823.7994	3830.2394	1021.2056	1179.7026	1358.1352	1207.8998	322.7412	3164.6418
INT_STITCHED_434	chr1	135388767	135401699	NM_011439	NO	2714.4268	10335.2544	4483.5244	3882.1864	906.5332	12868.6332	2869.6108	6120.7156	5646.1112
INT_STITCHED_435	chr1	135563926	135569034	NM_144530	NO	6626.6084	3632.2988	3913.2388	658.4212	4028.6796	8756.6444	4232.9996	4404.6284	4359.1672
INT_STITCHED_436	chr1	135590624	135593014	NM_001159649	NO	2402.428	3401.209	1726.058	1492.794	3134.485	5332.807	2825.697	2993.236	3908.128
INT_STITCHED_437	chr1	135607119	135607794	NM_001159649	NO	749.9925	461.565	614.79	400.8825	72.09	371.25	70.9425	685.7325	384.6825
INT_STITCHED_438	chr1	135638250	135638969	NM_001167949	NO	409.6862	584.6189	507.9016	1173.5518	2374.6413	366.4024	552.7672	752.8649	588.861
INT_STITCHED_439	chr1	135748691	135749259	NM_001160422	NO	1162.696	1062.7848	1838.332	0	0	0	140.58	242.82	8.4064
INT_STITCHED_440	chr1	135870243	135870936	NM_054077	NO	541.0251	648.8559	2520.7182	182.8134	19.3347	130.7691	165.0726	199.7226	0.6237
INT_STITCHED_441	chr1	136085572	136086282	NM_016749	NO	1053.285	769.214	507.863	743.867	0	1421.633	584.756	175.015	2363.377
INT_STITCHED_442	chr1	136106755	136107450	NM_016749	NO	388.644	626.612	732.5995	201.7585	511.381	226.2225	157.1395	329.2215	292.734
INT_STITCHED_443	chr1	136397332	136398015	NM_145510	NO	907.5704	747.4752	857.3016	538.3406	2903.5013	598.991	192.6743	702.9436	819.3951
INT_STITCHED_444	chr1	136431225	136432331	NM_001145300	NO	3142.8096	7004.7404	17622.451	2382.4346	1384.712	764.4672	643.139	1149.2446	3756.8608
INT_STITCHED_445	chr1	136467039	136467815	NM_152895	NO	1144.1344	1566.5888	3521.1	743.02	1556.9664	602.0208	878.7424	411.1248	2726.9416
INT_STITCHED_446	chr1	136505483	136506123	NM_009307	NO	381.44	1029.44	1908.864	0	274.56	81.664	125.696	208.192	475.264
INT_STITCHED_447	chr1	136671477	136672181	NR_015606	NO	772.8512	554.8928	2339.8144	100.8832	0	84.48	143.0528	81.7344	290.752
INT_STITCHED_448	chr1	136806929	136807579	NM_001081307	NO	273.195	648.505	665.665	0	0	0	50.115	292.76	56.875
INT_STITCHED_450	chr1	137113999	137114858	NM_007921	NO	1421.645	1965.4779	2349.5368	3632.5392	2504.3286	2849.0453	2306.5868	639.1819	931.8432
INT_STITCHED_451	chr1	137404155	137404907	NM_173437	NO	1588.8256	1428.9504	1344.8016	202.664	43.3152	1827.2096	334.64	202.1376	2101.6896
INT_STITCHED_452	chr1	137457793	137458480	NM_173437	NO	635.2002	340.9581	681.9162	176.3529	0	125.7897	10.4424	219.5652	251.7168
INT_STITCHED_453	chr1	137528746	137534839	NM_173437	NO	3958.6221	869.4711	1586.0079	483.1749	1874.2068	3867.8364	1671.9192	4676.9868	2066.1363
INT_STITCHED_454	chr1	137551741	137552277	NM_173437	NO	1202.9984	1158.4568	796.764	157.316	938.8576	383.5616	494.728	933.176	98.3024
INT_STITCHED_455	chr1	137571842	137572829	NM_007791	NO	636.615	840.5292	1591.044	707.4816	1187.9532	3851.9649	1062.4068	1103.7621	2268.5208
INT_STITCHED_456	chr1	137620382	137621364	NM_007791	NO	768.415	1273.5558	4201.978	0	816.4348	1055.159	484.4206	47.9216	675.9106
INT_STITCHED_457	chr1	137753692	137754254	NM_001130176	NO	207.0408	135.7792	1182.8414	472.4734	0	0	160.9006	160.451	179.4466
INT_STITCHED_458	chr1	138323891	138324817	NR_024328	NO	2193.231	970.448	663.942	73.9874	0	216.5914	421.8856	531.3388	340.4902
INT_STITCHED_459	chr1	138353781	138354464	NM_001081258	NO	499.4779	1199.8944	3717.6373	649.3964	0	60.4455	57.9867	298.0612	338.4265
INT_STITCHED_460	chr1	138466050	138467536	NM_001160251	NO	3255.5288	2078.914	1855.7168	1266.9636	1729.1096	3476.0512	3398.6306	492.9062	4277.1538
INT_STITCHED_461	chr1	138480370	138481169	NM_001160251	NO	643.5945	407.49	958.0809	0	0	0	39.2309	446.7209	254.0021
INT_STITCHED_462	chr1	138509627	138510441	NM_001160251	NO	1279.2824	927.96	4644.8468	0	1134.3904	0	425.1522	698.0864	841.4318
INT_STITCHED_463	chr1	138570775	138572212	NM_001160251	NO	2966.2554	1983.2037	3224.9154	285.2445	1399.638	5269.7664	4618.6617	1433.5512	3897.7188
INT_STITCHED_465	chr1	138624181	138625055	NM_001160251	NO	3565.92	2355.0804	6928.3728	218.7622	756.2722	215.878	735.2088	896.5492	1448.7424
INT_STITCHED_467	chr1	138893410	138893746	NM_030676	NO	253.6464	299.3424	944.2944	0	0	0	43.4112	103.5888	39.1776
INT_STITCHED_468	chr1	138948162	138948838	NM_030676	NO	1215.786	2521.142	3311.3184	0	0	122.5588	138.3096	480.7712	78.416
INT_STITCHED_469	chr1	139070423	139071288	NM_030676	NO	818.636	1540.9975	1123.0295	1662.6165	43.5095	0	139.3515	1161.4355	2372.176
INT_STITCHED_470	chr1	139284018	139284489	NM_030676	NO	199.6098	318.0663	678.0516	0	151.2381	0	102.9135	33.7707	390.6003
INT_STITCHED_471	chr1	139536270	139536672	NR_029795	NO	292.7766	328.7556	477.174	0	169.242	0	3.7386	0	176.3976
INT_STITCHED_472	chr1	140050370	140051091	NM_011210	NO	540.1732	454.5905	644.0693	116.0089	144.921	30.7146	55.517	171.1654	237.209
INT_STITCHED_473	chr1	140102296	140103007	NM_011210	NO	643.9527	589.1346	723.4425	88.0929	386.9262	0	0	148.5279	362.3967
INT_STITCHED_474	chr1	140163311	140163997	NM_177397	NO	901.9528	766.8108	1675.2806	8.4378	0	0	77.5866	225.008	122.5196
INT_STITCHED_475	chr1	140852970	140853586	NM_001166501	NO	280.5264	684.2528	479.6176	225.3328	160.776	5.7288	133.3024	611.072	933.9792
INT_STITCHED_476	chr1	141390834	141396936	NM_031164	NO	5906.736	5230.6344	5682.7926	743.2236	5601.636	2561.6196	1604.2158	7254.0576	4590.5346
INT_STITCHED_477	chr1	142085017	142085658	NM_009888	NO	534.9786	452.6101	618.1804	238.9648	111.9186	157.3655	94.4834	14.743	479.0193
INT_STITCHED_478	chr1	142101811	142102287	NM_009888	NO	270.7488	437.5868	1611.3552	73.3516	318.8248	0	11.186	133.9464	301.5936
INT_STITCHED_479	chr1	142325751	142326575	NM_001081027	NO	2016.74	3001.42	4219.5392	210.0376	3035.616	99.5392	569.8784	664.6384	1921.8152
INT_STITCHED_480	chr1	142409970	142410467	NM_001081027	NO	1376.9882	1854.9531	1854.9531	0	67.9896	0	103.0281	149.1	92.1438
INT_STITCHED_481	chr1	145113809	145114344	NM_020025	NO	256.1045	286.332	1205.997	0	0	0	89.3985	224.807	326.4035
INT_STITCHED_482	chr1	145161774	145162073	NM_020025	NO	1001.7397	364.6903	230.6187	0	0	0	0	48.5576	179.2505
INT_STITCHED_483	chr1	145402364	145403147	NM_020025	NO	940.6179	627.4179	1468.9863	21.924	1417.3083	0	204.9111	911.3337	1605.6198
INT_STITCHED_484	chr1	145580899	145581539	NM_001038593	NO	2099.904	1086.464	1172.224	74.304	277.184	178.88	244.544	680.448	542.784
INT_STITCHED_485	chr1	148169758	148170547	NM_153539	NO	474.8991	572.4984	846.2814	591.6711	625.677	154.9596	446.1795	705.7605	852.6723
INT_STITCHED_486	chr1	149062850	149063402	NM_001145807	NO	394.0728	358.9656	272.688	0	0	11.1504	16.008	51.0048	126.4632
INT_STITCHED_487	chr1	150921864	150922264	NM_008869	NO	1127.88	661.4	937.2	65.96	296.84	0	43.6	0	586.72
INT_STITCHED_488	chr1	152343807	152344701	NM_001110146	NO	2533.2384	1281.9066	658.2522	441.4572	0	98.1612	466.5786	801.6498	2306.3412
INT_STITCHED_489	chr1	152470260	152470689	NM_001110146	NO	458.8155	442.2132	314.2854	0	177.2628	0	42.5568	201.3297	472.5006
INT_STITCHED_490	chr1	152652632	152653092	NM_001024720	NO	384.1	313.306	606.28	70.794	107.962	50.646	99.82	338.514	307.878
INT_STITCHED_491	chr1	153024237	153025208	NM_054102	NO	2457.1155	1302.3052	1192.6793	115.7432	840.886	323.6343	354.3179	131.2792	1405.6196
INT_STITCHED_492	chr1	153067273	153067647	NM_054102	NO	603.075	307.5028	681.8394	136.323	0	0	110.8536	0	311.168
INT_STITCHED_493	chr1	153082536	153083080	NM_054102	NO	280.16	546.6656	651.168	0	377.6992	0	72.1344	378.352	457.9936
INT_STITCHED_494	chr1	153273953	153274850	NM_025819	NO	642.7902	1140.1767	3590.2425	0	0	0	0	397.8195	641.8035
INT_STITCHED_495	chr1	153362628	153363376	NM_011277	NO	1612.3888	1465.1076	648.6656	187.4488	0	721.2216	404.8176	316.2544	623.2336
INT_STITCHED_496	chr1	153391656	153392353	NM_022018	NO	562.0608	427.0519	977.194	304.3102	0	600.3958	343.2725	458.2775	785.0311
INT_STITCHED_497	chr1	153725460	153728486	NM_001039644	NO	1731.7798	3211.1912	6246.5718	589.1622	0	1152.3008	305.0208	1164.1022	3068.364
INT_STITCHED_498	chr1	153845033	153845403	NM_197990	NO	416.916	352.462	252.155	0	514.374	48.692	0	48.766	139.712
INT_STITCHED_499	chr1	153917338	153918187	NM_197990	NO	1855.2348	2043.9675	5656.2078	0	0	53.9115	61.5525	929.3154	778.2783
INT_STITCHED_500	chr1	154261536	154262307	NM_177756	NO	1080.4023	509.1684	1577.3118	0	0	0	0	99.9216	425.9004
INT_STITCHED_501	chr1	154420178	154420974	NM_016846	NO	2274.0924	1327.0912	3107.3452	487.4704	647.6256	1103.0172	428.7256	467.9684	1195.194
INT_STITCHED_502	chr1	154450503	154451273	NM_016846	NO	799.337	964.271	1365.672	259.182	477.092	201.586	484.176	361.977	51.205
INT_STITCHED_503	chr1	154640676	154641562	NM_010877	NO	422.622	1297.6356	1384.375	2298.1954	969.4612	1567.4226	502.7164	930.3	1014.8244
INT_STITCHED_504	chr1	154747403	154748240	NM_001005507	NO	328.8573	603.0585	1221.6015	612.6003	0	60.3477	400.086	1185.6942	316.8882
INT_STITCHED_505	chr1	154762609	154765219	NM_001005507	NO	2428.083	1352.241	2293.929	899.145	2744.937	2361.006	2299.671	4311.459	3667.572
INT_STITCHED_506	chr1	154790039	154790623	NM_175460	NO	993.0336	1000.1584	1195.9736	515.088	273.8376	168.6008	804.752	460.3088	599.0088
INT_STITCHED_507	chr1	154820654	154821658	NM_175460	NO	3112.4	1152.592	1114.7412	210.9404	611.0344	0	262.1444	1276.6864	746.0724
INT_STITCHED_509	chr1	155038686	155047086	NM_008485	NO	1191.12	1344	1488.48	0	1548.96	325.08	839.16	2791.32	850.08
INT_STITCHED_510	chr1	155063622	155064001	NM_008485	NO	1564.2088	1279.8072	517.6003	120.8252	0	0	0	405.6816	307.7859
INT_STITCHED_511	chr1	155163213	155163835	NM_010683	NO	496.2316	690.109	519.8054	249.422	284.1918	169.9926	220.5612	351.0568	471.1028
INT_STITCHED_512	chr1	155194867	155195359	NM_010683	NO	1730.856	1091.01	455.0508	0	0	105.6324	78.5724	620.7564	396.798
INT_STITCHED_513	chr1	155209082	155209502	NM_010683	NO	164.934	448.728	969.066	202.608	0	90.636	74.97	287.112	271.236
INT_STITCHED_514	chr1	155223417	155224385	NR_033736	NO	1197.3192	1466.036	992.3936	1583.9384	1125.1064	949.7048	1709.8752	1073.028	4862.748
INT_STITCHED_515	chr1	155587804	155588362	NM_011267	NO	1173.1392	1328.319	2620.1448	0	0	0	0	369.8424	599.0688
INT_STITCHED_516	chr1	155613291	155614133	NM_011882	NO	1951.335	677.1364	1169.6222	8.841	517.3248	452.7434	285.6906	545.2792	665.0958
INT_STITCHED_517	chr1	155927646	155928808	NM_008131	NO	1987.9496	1385.2202	4822.5324	1967.1498	408.9078	1451.338	1459.9368	76.4596	4776.982
INT_STITCHED_518	chr1	156230305	156231078	NM_009782	NO	443.0063	896.9892	1829.4591	321.7226	0	0	2.1644	141.6136	386.8865
INT_STITCHED_519	chr1	156848816	156849514	NM_010500	NO	721.8716	550.7918	846.8834	188.3902	54.5836	166.4032	309.2838	490.0658	50.256
INT_STITCHED_520	chr1	156933292	156934081	NM_010500	NO	325.5414	647.2167	788.3688	0	413.6727	330.0387	80.1624	399.3918	1004.5548
INT_STITCHED_521	chr1	156958538	156959394	NM_010500	NO	1373.452	1078.8168	1917.44	0	2281.668	0	0	771.9408	557.256
INT_STITCHED_522	chr1	157331251	157331824	NM_011273	NO	442.7571	415.0239	427.0569	223.4127	151.272	12.3768	75.5214	343.3416	358.698
INT_STITCHED_523	chr1	157923560	157924296	NM_001160181	NO	563.1136	439.1712	867.6704	498.7872	6221.4816	611.4688	515.3472	631.2672	760.9504
INT_STITCHED_524	chr1	158404784	158405439	NM_009230	NO	330.644	384.616	397.061	0	0	61.6355	144.1	1061.231	169.383
INT_STITCHED_525	chr1	158442765	158443228	NM_009230	NO	566.3879	486.7056	743.8558	0	0	50.1429	131.5383	240.5748	38.1975
INT_STITCHED_526	chr1	158598688	158600322	NM_023141	NO	1581.2218	1674.033	2146.7492	1279.9122	3790.88	7259.5352	2817.5062	1166.1858	3059.8284
INT_STITCHED_527	chr1	158700389	158701027	NM_145413	NO	331.3134	787.7386	628.749	483.0936	1930.3966	47.212	95.8276	369.083	167.0284
INT_STITCHED_528	chr1	158891316	158892240	NM_001159965	NO	1441.9944	583.1364	570.108	0	0	190.6212	247.632	927.8808	848.1396
INT_STITCHED_529	chr1	158909695	158928676	NM_001159965	NO	5316.5781	6407.9856	12580.6068	1860.138	8336.4552	9479.1114	4118.877	14438.8467	3323.5731
INT_STITCHED_530	chr1	159347974	159348711	NM_177644	NO	487.157	490.0313	759.9944	170.0259	0	439.0309	127.6484	671.1122	299.8853
INT_STITCHED_531	chr1	159369925	159370459	NM_001033284	NO	351.105	284.8356	292.6854	59.9682	0	0	0	308.9724	246.3876
INT_STITCHED_532	chr1	159870425	159870938	NM_001159986	NO	418.3515	294.7185	365.6151	138.6126	0	0	101.1636	247.4712	224.5914
INT_STITCHED_533	chr1	160132983	160133617	NM_207583	NO	643.5734	611.6198	1257.4122	116.0854	204.9088	44.5702	155.4568	581.1244	240.286
INT_STITCHED_534	chr1	160316848	160317449	NM_007495	NO	1490.6002	700.2852	463.4311	0	0	2.8247	72.2402	552.5594	224.1129
INT_STITCHED_535	chr1	161359901	161360386	NR_028518	NO	374.9535	441.253	426.9455	4.365	417.3425	0	51.119	107.864	502.557
